Rk,Player,Date,Tm,Opp,Rslt,AppDec,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,GSc,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,DFS(DK),DFS(FD)
46,Hunter Wood\woodhu01,7/3/18,TBR,MIA,W 9-6,8-Jun,3,0,0,0,1,0,0,0,37,19,,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,1.289,1.207,6.15,9
47,Hunter Wood\woodhu01,9/21/18,TBR,TOR,W 11-3,6-Jun,0.1,0,0,0,0,0,0,0,2,1,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.228,0.34,0.75,1
48,Hunter Wood\woodhu01,9/26/18,TBR,NYY,W 8-7,8-8 H,0.2,0,0,0,0,0,0,0,8,5,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.393,1.865,1.5,2
49,Hunter Wood\woodhu01,7/23/18,TBR,NYY,W 7-6,GS-2,2,2,1,1,1,2,0,0,37,22,49,,,9,8,1,0,0,0,0,0,0,0,0,0,0,0,4.5,-0.008,-0.009,1.354,4.7,9
50,Hunter Wood\woodhu01,7/4/18,TBR,MIA,L 0-3,8-GF(8),1,1,1,1,0,2,1,0,22,13,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.025,-0.57,0.128,3.65,6
51,Hunter Wood\woodhu01,5/27/19,TBR,TOR,W 8-3,7-Jul,1,1,2,2,1,1,1,0,19,9,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,18,-0.054,-1.479,0.698,-0.95,0
52,Hunter Wood\woodhu01,4/18/19,TBR,BAL,L 5-6,GS-2,2,2,0,0,1,1,0,0,38,24,52,,,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.102,1.043,1.062,4.7,9
53,Hunter Wood\woodhu01,9/27/18,TBR,NYY,L 1-12,8-Aug,1,0,0,0,1,1,0,0,21,10,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,3.65,6
54,Hunter Wood\woodhu01,9/7/18,TBR,BAL,W 14-2,9-GF,1,0,0,0,0,3,0,0,12,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,8.25,12
55,Hunter Wood\woodhu01,8/11/18,TBR,TOR,W 3-1,7-7 H,1,1,0,0,1,0,0,0,16,8,,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.108,0.496,2.072,1.05,3
56,Hunter Wood\woodhu01,7/9/18,TBR,DET,W 10-9,6-Apr,2.2,0,0,0,1,2,0,0,30,19,,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,1.898,0.652,9.4,14
57,Hunter Wood\woodhu01,4/14/19,TBR,TOR,W 8-4,8-Aug,1,1,0,0,0,2,0,0,13,13,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.517,0.148,5.65,9
58,Hunter Wood\woodhu01,5/24/19,TBR,CLE,L 1-3,8-GF(8),0.1,0,0,0,0,1,0,0,3,3,,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.81,0.81,2.75,4
59,Hunter Wood\woodhu01,8/9/18,TBR,BAL,W 5-4,GS-2,2,5,3,3,1,1,0,0,34,22,34,,,10,9,1,1,0,0,0,0,2,0,0,0,0,0,13.5,-0.206,-2.009,1.22,-3.1,0
60,Hunter Wood\woodhu01,7/13/18,TBR,MIN,L 8-11,7-Jul,1,1,1,1,1,1,0,0,21,12,,0,0,5,3,0,1,0,0,0,1,0,0,0,0,0,0,9,-0.022,-0.479,0.2,1.05,3
61,Hunter Wood\woodhu01,8/14/18,TBR,NYY,L 1-4,GS-1 L,1,3,1,1,1,1,0,0,26,15,43,,,7,6,1,0,0,0,0,0,0,0,0,0,0,0,9,-0.052,-0.469,1.301,-0.15,3
62,Hunter Wood\woodhu01,8/20/18,TBR,KCR,W 1-0,GS-2,1.2,2,0,0,0,2,0,0,25,15,53,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.557,0.917,6.55,11
63,Hunter Wood\woodhu01,9/28/18,TBR,TOR,L 6-7,7-Jul,0.1,0,0,0,0,0,0,0,1,1,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.496,1.24,0.75,1
64,Hunter Wood\woodhu01,7/26/18,TBR,BAL,W 4-3,GS-2,1.2,1,0,0,1,3,0,0,27,15,55,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.55,0.679,8.55,14
65,Hunter Wood\woodhu01,5/29/19,TBR,TOR,W 4-3,10-Aug,3,2,0,0,0,1,0,0,30,21,,3,0,10,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0.678,3.408,3.18,7.55,12
66,Hunter Wood\woodhu01,5/18/19,TBR,NYY,W 2-1,10-10 W,1,0,0,0,0,0,0,0,10,7,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.538,1.867,6.25,15
67,Hunter Wood\woodhu01,7/11/18,TBR,DET,W 4-2,GS-1,1,2,0,0,0,2,0,0,22,16,51,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,0.882,5.05,9
68,Hunter Wood\woodhu01,9/16/18,TBR,OAK,W 5-4,4-5 H,2,1,0,0,0,0,0,0,29,19,,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.991,0.829,3.9,6
69,Hunter Wood\woodhu01,9/2/18,TBR,CLE,W 6-4,9-Sep,0.1,2,3,3,1,0,0,0,12,6,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.037,-1.413,0.373,-7.05,-8
70,Hunter Wood\woodhu01,4/17/18,TBR,TEX,L 2-7,8-Jun,2.1,4,1,1,1,1,0,0,38,25,,0,0,12,11,0,0,0,0,0,0,0,0,0,0,1,0,3.86,0.001,0.094,0.161,2.25,7
71,Hunter Wood\woodhu01,9/30/18,TBR,TOR,W 9-4,6-6 H,0.1,1,1,1,1,0,0,0,11,6,,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,27,-0.088,-1.025,1.66,-2.45,-2
72,Hunter Wood\woodhu01,9/4/18,TBR,TOR,W 4-0,2-3 W,2,0,0,0,0,1,0,0,19,13,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.991,0.75,10.5,21
73,Hunter Wood\woodhu01,8/2/18,TBR,LAA,W 4-2,GS-2,2,1,0,0,0,5,0,0,31,19,59,,,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.991,0.716,13.9,21
74,Hunter Wood\woodhu01,9/24/18,TBR,NYY,L 1-4,3-Mar,1,1,1,1,1,0,1,0,25,14,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.067,-0.505,0.854,-0.95,0
75,Hunter Wood\woodhu01,7/15/18,TBR,MIN,L 7-11,8-8 H,0.1,0,0,0,1,0,0,0,1,1,,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.012,-0.074,4.32,0.15,1
76,Hunter Wood\woodhu01,2019-05-01Ê(1),TBR,KCR,L 2-3,8-GF(8),0.1,0,0,0,0,1,0,0,6,4,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.113,0.31,2.75,4
77,Hunter Wood\woodhu01,7/21/18,TBR,MIA,L 2-3,7-Jun,2,3,1,1,1,4,1,0,38,26,,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,4.5,-0.035,-0.009,0.877,8.1,15
78,Hunter Wood\woodhu01,7/29/18,TBR,BAL,L 5-11,5-Apr,1.2,4,2,2,1,4,1,0,45,29,,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,10.8,-0.1,-1.614,0.43,4.75,11
80,Hunter Wood\woodhu01,8/24/18,TBR,BOS,W 10-3,8-GF,2,4,0,0,0,3,0,0,46,31,,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.991,0.133,8.1,15
81,Hunter Wood\woodhu01,5/21/19,TBR,LAD,L 3-7,GS-2 L,2,2,1,0,1,3,0,1,34,25,52,,,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.005,0.043,0.982,8.7,15
82,Hunter Wood\woodhu01,9/20/18,TBR,TOR,L 8-9,8-Jul,2,1,0,0,0,1,0,0,17,12,,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.991,0.177,5.9,9
83,Hunter Wood\woodhu01,8/5/18,TBR,CHW,L 7-8,GS-2,1.2,2,1,1,2,3,0,0,43,24,48,,,9,7,0,0,0,0,0,0,0,2,0,0,0,0,5.4,-0.052,-0.443,1.027,5.35,11
84,Hunter Wood\woodhu01,4/8/19,TBR,CHW,W 5-1,7-GF S,3,3,0,0,0,3,0,0,43,29,,0,0,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0.106,1.564,0.722,10.95,18
85,Ryan Weber\weberry01,7/4/18,TBR,MIA,L 0-3,3-7 L,5,4,2,2,1,1,0,0,58,41,,0,0,21,19,0,1,0,1,0,0,0,0,1,0,0,0,3.6,-0.081,0.149,0.828,5.65,12
86,Ryan Weber\weberry01,4/10/18,TBR,CHW,W 6-5,9-Sep,0.1,1,3,1,1,0,0,2,16,8,,0,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,27,-0.034,-1.412,0.348,-2.45,-2
87,Jonny Venters\ventejo01,5/11/18,TBR,BAL,L 4-9,8-GF(8),1,1,1,1,0,1,1,0,13,10,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.005,-0.509,0.038,1.65,3
88,Jonny Venters\ventejo01,6/15/18,TBR,NYY,L 0-5,8-GF(8),0.2,1,0,0,0,1,0,0,11,6,,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.032,-1.391,0.487,2.9,5
89,Jonny Venters\ventejo01,5/18/18,TBR,LAA,W 8-3,8-GF,1.2,1,0,0,1,3,0,0,30,17,,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.757,0.237,8.55,14
90,Jonny Venters\ventejo01,5/28/18,TBR,OAK,W 1-0,13-GF(13) S,0.1,0,0,0,0,1,0,0,7,4,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.23,3.49,2.75,4
91,Jonny Venters\ventejo01,6/18/18,TBR,HOU,L 4-5,3-Feb,1,1,0,0,0,2,0,0,18,10,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.367,0.488,5.65,9
92,Jonny Venters\ventejo01,6/23/18,TBR,NYY,W 4-0,6-Jun,0,1,0,0,0,0,0,0,2,1,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,undef,-0.027,-0.268,0.85,-0.6,0
93,Jonny Venters\ventejo01,5/29/18,TBR,OAK,W 4-3,6-6 H,0.1,0,0,0,0,0,0,0,3,1,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.363,1.87,0.75,1
94,Jonny Venters\ventejo01,2018-05-12Ê(2),TBR,BAL,W 10-3,8-Aug,1,0,0,0,0,0,0,0,16,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.491,0.36,2.25,3
95,Jonny Venters\ventejo01,7/25/18,TBR,NYY,W 3-2,9-9 H,0.1,0,0,0,0,0,0,0,4,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.234,2.86,0.75,1
96,Jonny Venters\ventejo01,6/24/18,TBR,NYY,W 7-6,12-Dec,0,1,0,0,0,0,0,0,2,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,undef,-0.082,-0.383,2.31,-0.6,0
97,Jonny Venters\ventejo01,5/14/18,TBR,KCR,W 2-1,7-7 H,0.1,0,0,0,0,0,0,0,4,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.238,1.91,0.75,1
98,Jonny Venters\ventejo01,5/8/18,TBR,ATL,L 0-1,9-GF,1,0,0,0,0,0,0,0,7,5,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.496,0.497,2.25,3
99,Jonny Venters\ventejo01,6/6/18,TBR,WSN,L 2-11,GS-1 L,0.1,3,5,5,2,1,0,0,23,11,24,,,6,4,2,0,0,0,0,0,0,0,0,0,0,0,135,-0.304,-3.906,1.182,-10.25,-11
100,Jonny Venters\ventejo01,6/1/18,TBR,SEA,L 3-4,8-Jul,1,0,0,0,0,0,0,0,10,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.48,0.477,2.25,3
101,Jonny Venters\ventejo01,5/15/18,TBR,KCR,W 6-5,8-8 W,0.2,1,0,0,0,1,0,0,9,7,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.267,1.41,6.9,17
102,Jonny Venters\ventejo01,6/11/18,TBR,TOR,W 8-4,8-Aug,1,0,0,0,1,1,0,0,15,6,,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.023,0.496,0.46,3.65,6
103,Jonny Venters\ventejo01,4/29/18,TBR,BOS,L 3-4,5-Apr,1,0,0,0,0,0,0,0,9,5,,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1.193,1.683,2.25,3
104,Jonny Venters\ventejo01,4/25/18,TBR,BAL,W 8-4,6-6 H,0.1,0,0,0,0,0,0,0,4,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.232,1.37,0.75,1
105,Jonny Venters\ventejo01,6/3/18,TBR,SEA,L 1-2,7-7 H,0.1,0,0,0,0,0,0,0,3,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.099,0.93,0.75,1
106,Jonny Venters\ventejo01,5/1/18,TBR,DET,L 1-2,8-GF(8),1,1,0,0,1,0,0,0,9,6,,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.032,0.517,0.792,1.05,3
107,Jonny Venters\ventejo01,6/12/18,TBR,TOR,W 4-1,5-5 H,0.1,0,0,0,1,0,0,0,5,1,,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.36,2.22,0.15,1
108,Jonny Venters\ventejo01,5/25/18,TBR,BAL,L 0-2,8-Aug,0.1,0,0,0,0,0,0,0,5,3,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.228,0.47,0.75,1
109,Jesus Sucre\sucreje01,7/3/18,TBR,MIA,W 9-6,16-16,0.1,3,2,2,0,0,0,0,14,10,,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,54,-0.035,-1.687,0.85,-5.05,-5
110,Jesus Sucre\sucreje01,7/27/18,TBR,BAL,L 5-15,8-GF(8),0.2,1,0,0,0,0,0,0,9,8,,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438,0,0.9,2
111,Ryne Stanek\stanery01,7/3/18,TBR,MIA,W 9-6,13-Dec,2,0,0,0,0,3,0,0,23,17,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.859,1.7,10.5,15
112,Ryne Stanek\stanery01,4/12/19,TBR,TOR,W 11-7,GS-2,2,0,0,0,0,3,0,0,22,15,59,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,1.034,0.692,10.5,15
113,Ryne Stanek\stanery01,8/25/18,TBR,BOS,W 5-1,6-6 W,1,0,0,0,0,1,0,0,11,5,,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.127,0.878,1.527,8.25,18
114,Ryne Stanek\stanery01,9/26/18,TBR,NYY,W 8-7,GS-1,1,2,3,3,1,2,1,0,30,17,38,,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,27,-0.239,-2.505,1.022,-1.55,0
115,Ryne Stanek\stanery01,7/23/18,TBR,NYY,W 7-6,7-8 H,1,2,0,0,0,1,0,0,20,12,,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031,-1.134,1.666,3.05,6
116,Ryne Stanek\stanery01,6/22/18,TBR,NYY,W 2-1,GS-1,1,1,0,0,1,1,0,0,25,15,51,,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,1.266,3.05,6
117,Ryne Stanek\stanery01,5/22/19,TBR,LAD,W 8-1,GS-2,1.2,1,0,0,1,2,0,0,24,15,54,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.934,1.316,6.55,11
118,Ryne Stanek\stanery01,4/17/19,TBR,BAL,W 8-1,GS-1,1,1,0,0,0,3,0,0,14,10,54,,,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.521,0.75,7.65,12
119,Ryne Stanek\stanery01,2018-05-12Ê(1),TBR,BAL,L 3-6,8-GF(8),1,0,0,0,0,1,0,0,14,7,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.491,0.08,4.25,6
120,Ryne Stanek\stanery01,5/28/18,TBR,OAK,W 1-0,12-13 W,1.2,1,0,0,2,0,0,0,29,16,,0,0,8,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0.24,0.772,3.053,5.95,17
121,Ryne Stanek\stanery01,5/26/18,TBR,BAL,W 5-1,GS-2,1.2,0,0,0,0,3,0,0,21,14,58,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.888,0.69,9.75,14
122,Ryne Stanek\stanery01,6/16/18,TBR,NYY,L 1-4,GS-2,1.1,1,0,0,0,1,0,0,21,12,53,,,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.78,0.946,4.4,7
123,Ryne Stanek\stanery01,4/9/19,TBR,CHW,W 10-5,8-Aug,0,2,1,1,1,0,0,0,17,8,,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,inf,-0.067,-2.338,0.6,-3.8,-3
124,Ryne Stanek\stanery01,6/18/18,TBR,HOU,L 4-5,GS-2,1.2,0,0,0,0,0,0,0,11,8,55,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.88,0.718,3.75,5
125,Ryne Stanek\stanery01,9/14/18,TBR,OAK,L 1-2,3-Mar,1,0,0,0,1,0,0,0,9,4,,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.055,0.496,1.013,1.65,3
126,Ryne Stanek\stanery01,9/22/18,TBR,TOR,L 2-5,7-Jul,0.2,0,0,0,0,2,0,0,9,6,,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.52,0.855,5.5,8
127,Ryne Stanek\stanery01,6/23/18,TBR,NYY,W 4-0,6-7 H,1.1,0,0,0,1,1,0,0,18,11,,2,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.094,0.992,1.108,4.4,7
128,Ryne Stanek\stanery01,5/23/19,TBR,CLE,W 7-2,8-Aug,0.2,0,0,0,0,1,0,0,11,7,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.296,0.15,3.5,5
129,Ryne Stanek\stanery01,5/19/18,TBR,LAA,W 5-3,9-Sep,0,2,2,2,0,0,1,0,6,5,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,inf,-0.072,-2,0.675,-5.2,-6
130,Ryne Stanek\stanery01,8/8/18,TBR,BAL,L 4-5,GS-2,2,2,2,2,0,4,2,0,36,25,48,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.102,-1.009,0.605,7.3,12
131,Ryne Stanek\stanery01,5/15/19,TBR,MIA,W 1-0,GS-1,1,0,0,0,1,1,0,0,13,7,53,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.466,1.075,3.65,6
132,Ryne Stanek\stanery01,8/11/18,TBR,TOR,W 3-1,GS-2,1.1,1,0,0,1,2,0,0,25,18,53,,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.084,1.102,5.8,10
133,Ryne Stanek\stanery01,7/9/18,TBR,DET,W 10-9,8-8 H,0.1,1,1,1,0,0,0,0,9,6,,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,27,-0.024,-0.181,1.2,-1.85,-2
134,Ryne Stanek\stanery01,6/7/18,TBR,SEA,L 4-5,GS-1,1,1,0,0,2,2,0,0,30,15,51,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,1.66,4.45,9
135,Ryne Stanek\stanery01,7/25/18,TBR,NYY,W 3-2,GS-1,1,1,0,0,0,2,0,0,22,16,53,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,0.858,5.65,9
136,Ryne Stanek\stanery01,6/19/18,TBR,HOU,W 2-1,8-8 H,1,0,0,0,0,1,0,0,16,7,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.491,1.85,4.25,6
137,Ryne Stanek\stanery01,4/14/19,TBR,TOR,W 8-4,7-7 H,0.1,2,1,1,0,0,1,0,11,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,27,-0.149,-1.022,1.353,-2.45,-2
138,Ryne Stanek\stanery01,5/7/19,TBR,ARI,W 6-3,GS-2,2,1,0,0,0,4,0,0,33,23,58,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,1.043,0.689,11.9,18
139,Ryne Stanek\stanery01,7/13/18,TBR,MIN,L 8-11,8-GF(8),1,0,0,0,0,2,0,0,12,11,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.521,0.04,6.25,9
140,Ryne Stanek\stanery01,9/23/18,TBR,TOR,W 5-2,8-8 H,0.1,0,0,0,0,0,0,0,2,1,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.228,0.73,0.75,1
141,Ryne Stanek\stanery01,5/28/19,TBR,TOR,W 3-1,GS-2,2,1,0,0,1,1,0,0,26,16,54,,,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,1.043,0.701,5.3,9
142,Ryne Stanek\stanery01,3/30/19,TBR,HOU,W 3-1,6-7 H,2,0,0,0,1,1,0,0,21,11,,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,1.043,1.224,5.9,9
143,Ryne Stanek\stanery01,8/12/18,TBR,TOR,L 1-2,6-Jun,0.2,0,0,0,0,0,0,0,5,3,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.181,2.005,1.5,2
144,Ryne Stanek\stanery01,4/19/19,TBR,BOS,L 4-6,GS-2,2,0,0,0,1,0,0,0,14,7,55,,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.101,1.043,0.783,3.9,6
145,Ryne Stanek\stanery01,5/17/19,TBR,NYY,L 3-4,GS-2,2,1,1,1,0,3,1,0,26,14,53,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4.5,-0.007,0.076,0.639,7.9,12
146,Ryne Stanek\stanery01,9/15/18,TBR,OAK,W 7-5,GS-1,1,1,0,0,0,2,0,0,16,12,53,,,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.048,0.496,1.172,5.65,9
147,Ryne Stanek\stanery01,5/31/18,TBR,OAK,L 3-7,GS-2 L,1.1,1,2,2,1,0,0,0,25,15,43,,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,13.5,0.009,0.089,0.893,-2.2,-2
148,Ryne Stanek\stanery01,8/20/18,TBR,KCR,W 1-0,8-8 H,1,2,0,0,0,0,0,0,8,6,,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12,0.496,2.828,1.05,3
149,Ryne Stanek\stanery01,6/5/18,TBR,WSN,L 2-4,8-GF(8),1,0,0,0,0,3,0,0,15,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.512,0.19,8.25,12
150,Ryne Stanek\stanery01,8/31/18,TBR,CLE,L 0-3,8-GF(8),1,2,2,2,1,1,0,0,23,11,,0,0,6,5,0,0,0,0,0,0,0,3,0,0,0,2,18,-0.1,-1.469,0.58,-1.55,0
151,Ryne Stanek\stanery01,7/31/18,TBR,LAA,W 10-6,GS-1,1,1,0,0,1,1,0,0,18,12,51,,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,1.174,3.05,6
152,Ryne Stanek\stanery01,7/10/18,TBR,DET,W 5-2,GS-2,2,1,0,0,0,2,0,0,23,16,56,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.991,0.669,7.9,12
153,Ryne Stanek\stanery01,9/8/18,TBR,BAL,W 10-5,5-5 H,0.1,0,0,0,0,0,0,0,5,3,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.028,0.228,1.155,0.75,1
154,Ryne Stanek\stanery01,9/3/18,TBR,TOR,W 7-1,GS-1,1,0,0,0,0,1,0,0,16,11,54,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.496,0.663,4.25,6
155,Ryne Stanek\stanery01,5/8/18,TBR,ATL,L 0-1,8-Jul,1.2,0,0,0,2,4,0,0,40,23,,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.082,0.757,0.933,10.55,17
156,Ryne Stanek\stanery01,8/28/18,TBR,ATL,L 5-9,GS-1,1,1,0,0,0,1,0,0,11,7,52,,,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.047,0.483,0.763,3.65,6
157,Ryne Stanek\stanery01,5/26/19,TBR,CLE,W 6-3,GS-2,1.2,2,0,0,0,3,0,0,27,21,54,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.991,0.999,8.55,14
158,Ryne Stanek\stanery01,6/10/18,TBR,SEA,L 4-5,9-GF,1,1,0,0,1,1,0,0,24,13,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.496,0.672,3.05,6
159,Ryne Stanek\stanery01,9/9/18,TBR,BAL,W 8-3,GS-1,0.1,0,0,0,3,0,0,0,15,3,48,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.038,-0.412,1.02,-1.05,1
160,Ryne Stanek\stanery01,8/1/18,TBR,LAA,W 7-2,7-7 H,0.1,0,0,0,0,0,0,0,5,3,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.228,1.15,0.75,1
161,Ryne Stanek\stanery01,9/30/18,TBR,TOR,W 9-4,GS-2,2,1,0,0,0,3,0,0,27,18,57,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.991,0.893,9.9,15
162,Ryne Stanek\stanery01,4/1/19,TBR,COL,W 7-1,GS-1,1,1,0,0,0,3,0,0,19,12,54,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.521,0.67,7.65,12
163,Ryne Stanek\stanery01,8/16/18,TBR,NYY,W 3-1,8-8 H,0.2,2,1,0,0,0,0,1,18,12,,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.042,-0.804,1.048,0.3,2
164,Ryne Stanek\stanery01,9/4/18,TBR,TOR,W 4-0,GS-1,1,1,0,0,0,1,0,0,10,6,52,,,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0.048,0.496,1.313,3.05,6
165,Ryne Stanek\stanery01,5/19/19,TBR,NYY,L 5-13,6-Jun,0.1,1,3,3,2,0,0,0,17,7,,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,81,-0.093,-1.182,2.078,-7.05,-8
